period_start,period,purchase_bid,sell_bid,mcv,mcp,final_scheduled_volume
2026-03-30 13:45:00,13:45 - 14:00,13553.5,50016.1,12876.61,1543.15,12876.61
2026-03-30 14:00:00,14:00 - 14:15,13705.2,49089.2,13035.41,1543.41,13035.41
2026-03-30 14:15:00,14:15 - 14:30,13902.1,47485.8,13233.41,1543.82,13233.41
2026-03-30 14:30:00,14:30 - 14:45,13953.5,45688.0,13378.19,1700.08,13378.19
2026-03-30 14:45:00,14:45 - 15:00,14071.5,43847.4,12669.47,1830.63,12669.47
2026-03-30 15:00:00,15:00 - 15:15,14305.9,41365.6,12343.6,1956.02,12343.6
2026-03-30 15:15:00,15:15 - 15:30,14157.6,40423.7,11869.12,2090.04,11869.12
2026-03-30 15:30:00,15:30 - 15:45,14044.8,38439.1,11292.38,2140.75,11292.38
2026-03-30 15:45:00,15:45 - 16:00,14574.7,37398.0,11400.38,2400.43,11400.38
2026-03-30 16:00:00,16:00 - 16:15,16724.8,36471.3,11943.67,2582.74,11943.67
2026-03-30 16:15:00,16:15 - 16:30,16172.2,33729.6,11190.8,2775.04,11190.8
2026-03-30 16:30:00,16:30 - 16:45,16334.7,30712.1,11064.9,2919.68,11064.9
2026-03-30 16:45:00,16:45 - 17:00,15662.6,28768.4,10102.4,3019.54,10102.4
2026-03-30 17:00:00,17:00 - 17:15,15139.0,23429.9,8819.1,3002.85,8819.1
2026-03-30 17:15:00,17:15 - 17:30,15063.3,20577.3,8470.7,3241.16,8470.7
2026-03-30 17:30:00,17:30 - 17:45,15076.8,17690.4,8115.0,3409.81,8115.0
2026-03-30 17:45:00,17:45 - 18:00,15381.7,14905.0,7830.0,3699.11,7830.0
2026-03-30 18:00:00,18:00 - 18:15,16119.6,11778.4,8005.3,4552.38,8005.3
2026-03-30 18:15:00,18:15 - 18:30,16473.5,9475.8,7013.9,10000.0,7013.9
2026-03-30 18:30:00,18:30 - 18:45,16233.7,9183.2,6811.3,10000.0,6811.3
2026-03-30 18:45:00,18:45 - 19:00,17126.8,8484.6,6112.7,10000.0,6112.7
2026-03-30 19:00:00,19:00 - 19:15,17287.4,8778.4,6406.5,10000.0,6406.5
2026-03-30 19:15:00,19:15 - 19:30,16988.3,8723.5,6351.59,10000.0,6351.59
2026-03-30 19:30:00,19:30 - 19:45,16885.1,8975.2,6603.3,10000.0,6603.3
2026-03-30 19:45:00,19:45 - 20:00,16476.1,9316.5,6944.6,10000.0,6944.6
2026-03-30 20:00:00,20:00 - 20:15,15500.1,9270.8,6646.2,6290.14,6646.2
2026-03-30 20:15:00,20:15 - 20:30,15396.9,9526.8,6583.2,5800.61,6583.2
2026-03-30 20:30:00,20:30 - 20:45,15999.9,9093.6,6738.3,10000.0,6738.3
2026-03-30 20:45:00,20:45 - 21:00,16331.4,8886.3,6531.0,10000.0,6531.0
2026-03-30 21:00:00,21:00 - 21:15,15710.9,9048.5,6506.2,6348.11,6506.2
2026-03-30 21:15:00,21:15 - 21:30,16158.0,8936.0,6578.9,9965.7,6578.9
2026-03-30 21:30:00,21:30 - 21:45,16135.2,8704.9,6349.6,10000.0,6349.6
2026-03-30 21:45:00,21:45 - 22:00,16038.1,8345.9,5990.6,10000.0,5990.6
2026-03-30 22:00:00,22:00 - 22:15,16362.0,8090.7,5735.4,10000.0,5735.4
2026-03-30 22:15:00,22:15 - 22:30,16516.0,7553.0,5197.7,10000.0,5197.7
2026-03-30 22:30:00,22:30 - 22:45,16420.6,7244.2,4888.88,10000.0,4888.88
2026-03-30 22:45:00,22:45 - 23:00,16521.6,7274.2,4918.9,10000.0,4918.9
2026-03-30 23:00:00,23:00 - 23:15,16395.8,7112.1,4756.8,10000.0,4756.8
2026-03-30 23:15:00,23:15 - 23:30,16137.9,6905.3,4550.0,10000.0,4550.0
2026-03-30 23:30:00,23:30 - 23:45,16147.6,6886.6,4531.3,10000.0,4531.3
2026-03-30 23:45:00,23:45 - 24:00,16025.6,6990.1,4634.8,10000.0,4634.8
2026-03-31 00:00:00,00:00 - 00:15,20868.7,9962.6,7855.1,10000.0,7855.1
2026-03-31 00:15:00,00:15 - 00:30,21360.7,10177.2,8069.7,10000.0,8069.7
2026-03-31 00:30:00,00:30 - 00:45,21619.0,10743.3,8635.8,10000.0,8635.8
2026-03-31 00:45:00,00:45 - 01:00,21730.2,10826.2,8718.7,10000.0,8718.7
2026-03-31 01:00:00,01:00 - 01:15,21623.9,11350.8,9243.3,10000.0,9243.3
2026-03-31 01:15:00,01:15 - 01:30,21509.0,11659.6,9552.09,10000.0,9552.09
2026-03-31 01:30:00,01:30 - 01:45,21573.3,12206.7,10099.2,10000.0,10099.2
2026-03-31 01:45:00,01:45 - 02:00,21461.1,12887.5,10780.0,10000.0,10780.0
2026-03-31 02:00:00,02:00 - 02:15,21292.2,13413.5,11298.01,9500.65,11298.01
2026-03-31 02:15:00,02:15 - 02:30,21587.7,13678.9,11563.42,9500.86,11563.42
2026-03-31 02:30:00,02:30 - 02:45,21755.5,13847.4,11731.92,9500.96,11731.92
2026-03-31 02:45:00,02:45 - 03:00,21935.8,14269.2,12153.71,9500.53,12153.71
2026-03-31 03:00:00,03:00 - 03:15,21842.2,14859.0,12694.8,9000.03,12694.8
2026-03-31 03:15:00,03:15 - 03:30,21896.6,14934.7,12686.0,5621.46,12686.0
2026-03-31 03:30:00,03:30 - 03:45,22186.7,15082.6,12922.0,9000.26,12922.0
2026-03-31 03:45:00,03:45 - 04:00,22272.1,15161.4,12989.3,9000.1,12989.3
2026-03-31 04:00:00,04:00 - 04:15,22448.5,15101.8,12882.0,6500.68,12882.0
2026-03-31 04:15:00,04:15 - 04:30,22654.4,14783.4,12622.11,9000.69,12622.11
2026-03-31 04:30:00,04:30 - 04:45,22858.1,14384.3,12276.8,10000.0,12276.8
2026-03-31 04:45:00,04:45 - 05:00,22852.8,14030.1,11922.6,10000.0,11922.6
2026-03-31 05:00:00,05:00 - 05:15,22276.8,12984.5,10876.99,10000.0,10876.99
2026-03-31 05:15:00,05:15 - 05:30,21825.1,13229.3,11121.8,10000.0,11121.8
2026-03-31 05:30:00,05:30 - 05:45,20353.0,10883.6,8776.1,10000.0,8776.1
2026-03-31 05:45:00,05:45 - 06:00,19720.5,10605.1,8497.6,10000.0,8497.6
2026-03-31 06:00:00,06:00 - 06:15,19891.5,10673.8,8549.7,10000.0,8549.7
2026-03-31 06:15:00,06:15 - 06:30,20625.5,11087.1,8962.99,10000.0,8962.99
2026-03-31 06:30:00,06:30 - 06:45,21933.8,12065.4,9941.3,10000.0,9941.3
2026-03-31 06:45:00,06:45 - 07:00,22432.7,12255.0,10130.9,10000.0,10130.9
2026-03-31 07:00:00,07:00 - 07:15,22047.5,13406.7,11214.6,10000.0,11214.6
2026-03-31 07:15:00,07:15 - 07:30,21452.6,14657.9,12175.9,5300.52,12175.9
2026-03-31 07:30:00,07:30 - 07:45,20662.6,15128.4,12070.9,4829.12,12070.9
2026-03-31 07:45:00,07:45 - 08:00,19926.2,16863.4,12079.2,4189.69,12079.2
2026-03-31 08:00:00,08:00 - 08:15,18805.7,21938.0,13678.1,3469.05,13678.1
2026-03-31 08:15:00,08:15 - 08:30,18698.1,24956.8,13659.4,3133.95,13659.4
2026-03-31 08:30:00,08:30 - 08:45,17169.2,28041.7,12192.7,2902.83,12192.7
2026-03-31 08:45:00,08:45 - 09:00,16721.5,30699.6,11883.4,2775.32,11883.4
2026-03-31 09:00:00,09:00 - 09:15,16169.1,32440.9,11750.0,2751.28,11750.0
2026-03-31 09:15:00,09:15 - 09:30,16470.0,33626.9,12071.8,2775.23,12071.8
2026-03-31 09:30:00,09:30 - 09:45,16363.5,34948.4,11926.9,2775.11,11926.9
2026-03-31 09:45:00,09:45 - 10:00,16107.6,36909.3,11645.5,2678.16,11645.5
2026-03-31 10:00:00,10:00 - 10:15,14285.3,39291.8,11957.89,2140.08,11957.88
2026-03-31 10:15:00,10:15 - 10:30,14120.5,40778.3,12077.84,2090.96,12077.8
2026-03-31 10:30:00,10:30 - 10:45,13889.1,42388.9,12679.4,1956.78,12677.4
2026-03-31 10:45:00,10:45 - 11:00,13934.9,43351.7,12847.9,1891.19,12845.9
2026-03-31 11:00:00,11:00 - 11:15,14276.3,45167.7,13338.57,1830.82,13338.54
2026-03-31 11:15:00,11:15 - 11:30,14493.0,45857.7,13411.6,1882.22,13285.9
2026-03-31 11:30:00,11:30 - 11:45,14652.5,46092.6,13463.8,1932.84,13252.69
2026-03-31 11:45:00,11:45 - 12:00,14563.7,46468.6,13483.1,1887.44,13057.63
2026-03-31 12:00:00,12:00 - 12:15,14534.4,47110.1,13553.3,1873.84,13041.75
2026-03-31 12:15:00,12:15 - 12:30,14580.9,47779.8,13599.7,1897.73,13153.44
2026-03-31 12:30:00,12:30 - 12:45,14570.4,48362.1,13590.2,1877.35,13283.11
2026-03-31 12:45:00,12:45 - 13:00,14445.9,49243.1,13599.0,1838.07,13293.34
2026-03-31 13:00:00,13:00 - 13:15,14134.7,50418.4,13793.4,1546.0,13163.1
2026-03-31 13:15:00,13:15 - 13:30,13960.0,50488.3,13618.3,1545.72,12987.8
2026-03-31 13:30:00,13:30 - 13:45,13933.2,50344.2,13591.9,1545.79,12961.4
2026-03-31 13:45:00,13:45 - 14:00,13806.1,49900.9,13514.5,1545.85,12917.7
2026-03-31 14:00:00,14:00 - 14:15,14248.4,47831.2,13899.45,1706.23,13225.17
2026-03-31 14:15:00,14:15 - 14:30,14691.2,46565.1,13807.6,1881.27,13339.3
2026-03-31 14:30:00,14:30 - 14:45,14874.3,45040.9,13727.1,2029.5,13343.93
2026-03-31 14:45:00,14:45 - 15:00,15130.4,42713.9,13701.2,2098.15,13297.93
2026-03-31 15:00:00,15:00 - 15:15,15019.8,40556.3,13212.2,2162.64,13128.1
2026-03-31 15:15:00,15:15 - 15:30,15309.7,39194.6,13208.1,2439.61,13007.35
2026-03-31 15:30:00,15:30 - 15:45,15838.9,36750.1,12889.7,2678.02,12868.4
2026-03-31 15:45:00,15:45 - 16:00,16162.6,35466.3,13147.8,2775.22,13147.8
2026-03-31 16:00:00,16:00 - 16:15,18110.9,34667.0,13893.8,2775.72,13893.8
2026-03-31 16:15:00,16:15 - 16:30,18026.9,32684.1,13656.8,2959.86,13656.8
2026-03-31 16:30:00,16:30 - 16:45,18318.9,29597.3,13609.6,3133.68,13609.6
2026-03-31 16:45:00,16:45 - 17:00,17779.0,27766.4,12864.5,3254.47,12864.5
2026-03-31 17:00:00,17:00 - 17:15,18800.7,23544.5,11879.3,3399.14,11891.8
2026-03-31 17:15:00,17:15 - 17:30,19138.0,21188.2,11517.3,3509.7,11529.8
2026-03-31 17:30:00,17:30 - 17:45,19462.8,18300.9,11131.7,3822.23,11144.2
2026-03-31 17:45:00,17:45 - 18:00,18974.1,15880.6,10440.4,3900.88,10440.4
2026-03-31 18:00:00,18:00 - 18:15,19191.7,13158.6,10257.3,4900.79,10257.3
2026-03-31 18:15:00,18:15 - 18:30,19252.4,10572.2,8448.1,10000.0,8448.09
2026-03-31 18:30:00,18:30 - 18:45,20743.9,9852.2,7728.1,10000.0,7728.08
2026-03-31 18:45:00,18:45 - 19:00,21998.9,8848.6,6724.5,10000.0,6724.5
2026-03-31 19:00:00,19:00 - 19:15,21598.8,8839.2,6715.09,10000.0,6715.1
2026-03-31 19:15:00,19:15 - 19:30,21094.3,8720.5,6596.4,10000.0,6596.4
2026-03-31 19:30:00,19:30 - 19:45,20726.0,9018.3,6894.19,10000.0,6894.18
2026-03-31 19:45:00,19:45 - 20:00,19631.0,9216.5,7092.4,10000.0,7092.4
2026-03-31 20:00:00,20:00 - 20:15,18842.6,9516.2,7408.7,10000.0,7408.7
2026-03-31 20:15:00,20:15 - 20:30,18378.7,9640.0,7532.5,10000.0,7532.5
2026-03-31 20:30:00,20:30 - 20:45,18278.6,9058.0,6950.5,10000.0,6950.48
2026-03-31 20:45:00,20:45 - 21:00,18665.8,9184.1,7076.6,10000.0,7076.59
2026-03-31 21:00:00,21:00 - 21:15,18527.7,9155.8,7048.3,10000.0,7048.3
2026-03-31 21:15:00,21:15 - 21:30,18861.0,8961.9,6854.4,10000.0,6854.4
2026-03-31 21:30:00,21:30 - 21:45,18804.5,8788.4,6680.9,10000.0,6680.89
2026-03-31 21:45:00,21:45 - 22:00,18664.5,8449.8,6342.3,10000.0,6342.3
2026-03-31 22:00:00,22:00 - 22:15,19061.4,8305.8,6198.3,10000.0,6198.3
2026-03-31 22:15:00,22:15 - 22:30,19139.6,8192.5,6084.97,10000.0,6085.0
2026-03-31 22:30:00,22:30 - 22:45,19082.3,7959.5,5852.0,10000.0,5851.99
2026-03-31 22:45:00,22:45 - 23:00,18883.0,7908.0,5800.5,10000.0,5800.48
2026-03-31 23:00:00,23:00 - 23:15,19143.9,7806.2,5698.69,10000.0,5698.7
2026-03-31 23:15:00,23:15 - 23:30,18980.2,7894.2,5786.7,10000.0,5786.7
2026-03-31 23:30:00,23:30 - 23:45,18999.7,7996.6,5889.09,10000.0,5889.08
2026-03-31 23:45:00,23:45 - 24:00,19127.4,8207.0,6099.49,10000.0,6099.5
2026-04-01 00:00:00,00:00 - 00:15,13584.8,8261.7,7209.0,5999.73,7209.0
2026-04-01 00:15:00,00:15 - 00:30,13903.1,8718.4,7503.4,5999.2,7503.4
2026-04-01 00:30:00,00:30 - 00:45,14120.8,8992.9,7907.8,5999.62,7907.8
2026-04-01 00:45:00,00:45 - 01:00,14408.3,9456.9,8224.5,5999.14,8224.5
2026-04-01 01:00:00,01:00 - 01:15,14603.8,10822.9,8413.2,5998.35,8413.2
2026-04-01 01:15:00,01:15 - 01:30,14422.9,11139.6,8333.2,5537.03,8333.2
2026-04-01 01:30:00,01:30 - 01:45,14507.2,11586.8,8494.4,4999.89,8494.4
2026-04-01 01:45:00,01:45 - 02:00,14547.1,12290.2,8653.4,4799.44,8653.4
2026-04-01 02:00:00,02:00 - 02:15,14571.6,13141.4,8709.0,4759.34,8709.0
2026-04-01 02:15:00,02:15 - 02:30,14983.9,13296.0,9167.0,4778.26,9167.0
2026-04-01 02:30:00,02:30 - 02:45,15259.2,13671.4,9415.1,4769.47,9415.1
2026-04-01 02:45:00,02:45 - 03:00,15499.3,14104.2,9722.5,4759.9,9722.5
2026-04-01 03:00:00,03:00 - 03:15,15476.8,14729.2,9564.8,4550.55,9564.8
2026-04-01 03:15:00,03:15 - 03:30,15748.4,14893.1,9832.3,4565.07,9832.3
2026-04-01 03:30:00,03:30 - 03:45,15775.1,15070.0,9862.0,4550.27,9862.0
2026-04-01 03:45:00,03:45 - 04:00,15756.9,15205.0,9860.0,4505.51,9860.0
2026-04-01 04:00:00,04:00 - 04:15,16106.6,15123.6,10161.0,4572.82,10161.0
2026-04-01 04:15:00,04:15 - 04:30,16288.7,14506.3,10309.1,4999.27,10309.1
2026-04-01 04:30:00,04:30 - 04:45,16414.1,14512.9,10433.7,4999.44,10433.7
2026-04-01 04:45:00,04:45 - 05:00,16553.0,13802.8,10435.4,5499.08,10435.4
2026-04-01 05:00:00,05:00 - 05:15,16191.5,13221.4,10471.8,5998.54,10471.8
2026-04-01 05:15:00,05:15 - 05:30,16174.5,12651.6,10435.1,6999.8,10435.1
2026-04-01 05:30:00,05:30 - 05:45,16336.1,12445.4,10390.48,10000.0,10390.48
2026-04-01 05:45:00,05:45 - 06:00,16356.5,12603.3,10395.4,9499.2,10395.4
2026-04-01 06:00:00,06:00 - 06:15,16403.7,12796.3,10403.5,9499.18,10403.5
2026-04-01 06:15:00,06:15 - 06:30,17034.1,13439.1,11075.63,9499.61,11075.63
2026-04-01 06:30:00,06:30 - 06:45,18249.2,15118.4,11680.9,5500.32,11680.9
2026-04-01 06:45:00,06:45 - 07:00,18823.0,15211.2,12330.0,5998.87,12330.0
2026-04-01 07:00:00,07:00 - 07:15,18410.6,16658.3,12282.9,4999.61,12282.9
2026-04-01 07:15:00,07:15 - 07:30,17922.4,17567.3,11903.5,4565.84,11903.5
2026-04-01 07:30:00,07:30 - 07:45,16767.4,17897.3,10899.9,4033.23,10899.9
2026-04-01 07:45:00,07:45 - 08:00,15604.2,18878.0,9730.7,3724.76,9730.7
2026-04-01 08:00:00,08:00 - 08:15,14117.7,21968.2,9488.8,3159.49,9488.8
2026-04-01 08:15:00,08:15 - 08:30,13923.8,24275.2,9335.8,3049.55,9335.8
2026-04-01 08:30:00,08:30 - 08:45,12671.9,27385.7,8182.9,2678.0,8182.9
2026-04-01 08:45:00,08:45 - 09:00,12535.3,30262.0,8204.3,2666.37,8204.3
2026-04-01 09:00:00,09:00 - 09:15,11960.0,32705.4,7964.6,2155.92,7964.6
2026-04-01 09:15:00,09:15 - 09:30,11584.9,32110.2,7850.96,2135.55,7850.96
2026-04-01 09:30:00,09:30 - 09:45,11255.8,33151.4,8114.11,2090.86,8114.11
2026-04-01 09:45:00,09:45 - 10:00,11261.1,35796.8,8574.55,2030.91,8574.55
2026-04-01 10:00:00,10:00 - 10:15,9567.4,36986.0,8358.95,1920.54,8358.95
2026-04-01 10:15:00,10:15 - 10:30,9244.7,38509.5,8221.3,1810.08,8221.3
2026-04-01 10:30:00,10:30 - 10:45,9044.0,40347.8,8337.7,1740.29,8337.7
2026-04-01 10:45:00,10:45 - 11:00,8560.0,41479.0,7906.87,1459.9,7906.87
2026-04-01 11:00:00,11:00 - 11:15,8748.3,42995.4,8131.9,1439.9,8131.9
2026-04-01 11:15:00,11:15 - 11:30,8548.9,43436.9,8025.1,1114.86,8025.1
2026-04-01 11:30:00,11:30 - 11:45,8711.3,43705.0,8094.9,1449.63,8094.9
2026-04-01 11:45:00,11:45 - 12:00,8763.4,43843.3,8147.0,1449.62,8147.0
2026-04-01 12:00:00,12:00 - 12:15,8793.9,44044.2,8252.81,1000.9,8252.81
2026-04-01 12:15:00,12:15 - 12:30,8912.4,44621.4,8384.66,1000.38,8384.66
2026-04-01 12:30:00,12:30 - 12:45,8903.4,44884.7,8385.6,999.67,8385.6
2026-04-01 12:45:00,12:45 - 13:00,8862.7,45557.2,8345.9,983.99,8345.9
2026-04-01 13:00:00,13:00 - 13:15,8686.3,47053.1,8169.5,983.82,8169.5
2026-04-01 13:15:00,13:15 - 13:30,8559.6,47038.7,8042.8,983.74,8042.8
2026-04-01 13:30:00,13:30 - 13:45,8571.2,47080.0,8053.4,983.74,8053.4
2026-04-01 13:45:00,13:45 - 14:00,8574.4,46366.3,8057.6,983.78,8057.6
2026-04-01 14:00:00,14:00 - 14:15,9344.2,44351.1,8616.25,1540.1,8616.25
2026-04-01 14:15:00,14:15 - 14:30,9624.5,42919.6,8580.8,1545.39,8580.8
2026-04-01 14:30:00,14:30 - 14:45,10410.4,41151.9,9121.32,1780.7,9121.32
2026-04-01 14:45:00,14:45 - 15:00,10773.5,39427.3,9124.22,1945.77,9124.22
2026-04-01 15:00:00,15:00 - 15:15,10974.8,36763.6,9029.5,2133.76,9029.5
2026-04-01 15:15:00,15:15 - 15:30,11426.7,35845.0,9116.8,2184.38,9116.8
2026-04-01 15:30:00,15:30 - 15:45,11881.5,33713.3,9181.6,2589.62,9181.6
2026-04-01 15:45:00,15:45 - 16:00,12443.4,32822.9,9665.1,2739.09,9665.1
2026-04-01 16:00:00,16:00 - 16:15,13950.1,31270.0,10261.6,2766.35,10261.6
2026-04-01 16:15:00,16:15 - 16:30,14074.0,29101.2,9850.4,3019.28,9850.4
2026-04-01 16:30:00,16:30 - 16:45,13382.6,25125.0,9113.3,3159.12,9113.3
2026-04-01 16:45:00,16:45 - 17:00,13161.5,23186.3,8650.0,3299.38,8650.0
2026-04-01 17:00:00,17:00 - 17:15,12608.5,19415.1,7258.49,3370.03,7258.49
2026-04-01 17:15:00,17:15 - 17:30,13178.7,17732.4,7392.0,3500.8,7392.0
2026-04-01 17:30:00,17:30 - 17:45,13213.5,15999.6,7135.0,3699.67,7135.0
2026-04-01 17:45:00,17:45 - 18:00,13893.8,14214.4,7485.0,3903.24,7485.0
2026-04-01 18:00:00,18:00 - 18:15,13014.1,13437.6,7484.5,4151.67,7484.5
2026-04-01 18:15:00,18:15 - 18:30,13759.9,12292.7,7604.5,4999.34,7604.5
2026-04-01 18:30:00,18:30 - 18:45,14420.3,10885.0,7474.7,6999.4,7474.7
2026-04-01 18:45:00,18:45 - 19:00,16056.5,9085.2,6845.5,10000.0,6845.5
2026-04-01 19:00:00,19:00 - 19:15,15705.7,7929.7,5730.38,10000.0,5730.38
2026-04-01 19:15:00,19:15 - 19:30,15296.7,7690.5,5491.19,10000.0,5491.19
2026-04-01 19:30:00,19:30 - 19:45,15395.4,7830.1,5630.8,10000.0,5630.8
2026-04-01 19:45:00,19:45 - 20:00,14387.8,8187.3,5987.99,10000.0,5987.99
2026-04-01 20:00:00,20:00 - 20:15,13262.6,9062.6,6755.4,9499.7,6755.4
2026-04-01 20:15:00,20:15 - 20:30,13165.6,9287.0,6724.4,9499.1,6724.4
2026-04-01 20:30:00,20:30 - 20:45,13424.4,8779.4,6680.1,10000.0,6680.1
2026-04-01 20:45:00,20:45 - 21:00,13495.4,8790.1,6690.79,10000.0,6690.79
2026-04-01 21:00:00,21:00 - 21:15,12989.7,8617.8,6403.6,9499.53,6403.6
2026-04-01 21:15:00,21:15 - 21:30,13199.3,8240.3,6141.0,10000.0,6141.0
2026-04-01 21:30:00,21:30 - 21:45,13354.9,8037.4,5938.07,10000.0,5938.07
2026-04-01 21:45:00,21:45 - 22:00,13296.6,7894.4,5795.1,10000.0,5795.1
2026-04-01 22:00:00,22:00 - 22:15,13712.0,6720.3,4621.0,10000.0,4621.0
2026-04-01 22:15:00,22:15 - 22:30,13705.0,6531.1,4484.5,10000.0,4484.5
2026-04-01 22:30:00,22:30 - 22:45,13299.5,6310.9,4264.3,10000.0,4264.3
2026-04-01 22:45:00,22:45 - 23:00,13160.3,6262.7,4268.8,10000.0,4268.8
2026-04-01 23:00:00,23:00 - 23:15,13211.0,5773.5,4320.9,10000.0,4320.9
2026-04-01 23:15:00,23:15 - 23:30,12712.7,5955.6,4520.59,10000.0,4520.59
2026-04-01 23:30:00,23:30 - 23:45,12511.2,5938.8,4951.4,10000.0,4951.4
2026-04-01 23:45:00,23:45 - 24:00,12856.6,6315.6,5328.19,10000.0,5328.19
2026-04-02 00:00:00,00:00 - 00:15,16269.2,8941.8,8411.8,9000.51,8411.8
2026-04-02 00:15:00,00:15 - 00:30,16690.4,9161.4,8631.4,9000.86,8631.4
2026-04-02 00:30:00,00:30 - 00:45,17031.0,9656.3,9127.3,9000.53,9127.3
2026-04-02 00:45:00,00:45 - 01:00,17076.2,10005.0,9462.3,8999.38,9462.3
2026-04-02 01:00:00,01:00 - 01:15,16819.9,11005.0,9524.5,5998.47,9524.5
2026-04-02 01:15:00,01:15 - 01:30,16617.4,11062.1,9330.4,5998.16,9330.4
2026-04-02 01:30:00,01:30 - 01:45,16431.7,11434.0,9428.1,5129.96,9428.1
2026-04-02 01:45:00,01:45 - 02:00,16545.0,11689.0,9476.5,5110.54,9476.5
2026-04-02 02:00:00,02:00 - 02:15,16571.0,12875.4,9702.6,4829.55,9702.6
2026-04-02 02:15:00,02:15 - 02:30,16946.7,13009.2,10064.3,4829.91,10064.3
2026-04-02 02:30:00,02:30 - 02:45,17122.9,13132.8,10240.1,4900.33,10240.1
2026-04-02 02:45:00,02:45 - 03:00,17361.2,13475.6,10497.5,4829.76,10497.5
2026-04-02 03:00:00,03:00 - 03:15,17389.9,14174.1,10349.5,4554.44,10349.5
2026-04-02 03:15:00,03:15 - 03:30,17473.6,14171.3,10437.2,4554.72,10437.2
2026-04-02 03:30:00,03:30 - 03:45,17771.9,14368.0,10743.8,4572.37,10743.8
2026-04-02 03:45:00,03:45 - 04:00,17788.4,14536.3,10775.2,4554.67,10775.2
2026-04-02 04:00:00,04:00 - 04:15,17743.0,13997.3,10687.2,4900.64,10687.2
2026-04-02 04:15:00,04:15 - 04:30,17571.4,13501.3,10349.02,4999.92,10349.02
2026-04-02 04:30:00,04:30 - 04:45,17640.7,13295.3,10409.7,5998.04,10409.7
2026-04-02 04:45:00,04:45 - 05:00,17557.4,12703.1,10256.1,5998.67,10256.1
2026-04-02 05:00:00,05:00 - 05:15,17438.4,11949.6,10298.9,10000.0,10298.9
2026-04-02 05:15:00,05:15 - 05:30,17641.2,11136.5,9485.77,10000.0,9485.77
2026-04-02 05:30:00,05:30 - 05:45,17792.7,11404.7,9753.99,10000.0,9753.99
2026-04-02 05:45:00,05:45 - 06:00,18115.4,12248.8,10598.1,10000.0,10598.1
2026-04-02 06:00:00,06:00 - 06:15,18398.4,12942.2,10931.98,7116.81,10931.98
2026-04-02 06:15:00,06:15 - 06:30,19134.0,13331.0,11460.4,10000.0,11460.4
2026-04-02 06:30:00,06:30 - 06:45,19999.5,14332.3,11789.8,7116.11,11789.8
2026-04-02 06:45:00,06:45 - 07:00,20592.4,14747.2,12442.7,7116.47,12442.7
2026-04-02 07:00:00,07:00 - 07:15,20442.9,15996.0,12764.0,5998.0,12764.0
2026-04-02 07:15:00,07:15 - 07:30,20000.4,16670.4,12874.5,4829.95,12874.5
2026-04-02 07:30:00,07:30 - 07:45,19062.2,16795.7,12013.2,4620.01,12013.2
2026-04-02 07:45:00,07:45 - 08:00,18196.1,17479.8,11246.7,4035.88,11246.7
2026-04-02 08:00:00,08:00 - 08:15,16518.9,19334.5,10299.7,3822.02,10299.7
2026-04-02 08:15:00,08:15 - 08:30,15793.1,20155.2,10117.7,3464.55,10117.7
2026-04-02 08:30:00,08:30 - 08:45,14971.0,22433.7,9619.3,3133.97,9619.3
2026-04-02 08:45:00,08:45 - 09:00,14525.8,25181.6,8935.2,3019.97,8935.2
2026-04-02 09:00:00,09:00 - 09:15,14068.7,29056.8,9589.0,2890.39,9589.0
2026-04-02 09:15:00,09:15 - 09:30,14068.0,30851.7,9597.2,2902.75,9597.2
2026-04-02 09:30:00,09:30 - 09:45,14331.1,32933.5,9852.9,2858.88,9852.9
2026-04-02 09:45:00,09:45 - 10:00,14332.4,35246.8,9788.3,2775.48,9788.3
2026-04-02 10:00:00,10:00 - 10:15,12747.3,36889.3,9506.9,2439.71,9506.9
2026-04-02 10:15:00,10:15 - 10:30,12713.2,37817.7,9617.5,2309.54,9617.5
2026-04-02 10:30:00,10:30 - 10:45,12628.6,38616.0,9461.65,2410.68,9461.65
2026-04-02 10:45:00,10:45 - 11:00,12488.4,39997.9,9688.1,2352.83,9688.1
2026-04-02 11:00:00,11:00 - 11:15,13055.2,41653.1,9854.5,2439.11,9854.5
2026-04-02 11:15:00,11:15 - 11:30,13712.2,42608.5,10250.0,2439.65,10250.0
2026-04-02 11:30:00,11:30 - 11:45,13896.2,43766.8,10128.88,2582.91,10128.88
2026-04-02 11:45:00,11:45 - 12:00,14226.6,45667.0,10543.1,2533.03,10543.1
2026-04-02 12:00:00,12:00 - 12:15,14201.4,46772.4,10592.4,2549.04,10592.4
2026-04-02 12:15:00,12:15 - 12:30,14200.6,47457.1,10927.0,2335.49,10927.0
2026-04-02 12:30:00,12:30 - 12:45,14054.9,47961.6,10964.0,2319.2,10964.0
2026-04-02 12:45:00,12:45 - 13:00,13908.7,48476.4,10961.1,2173.02,10961.1
2026-04-02 13:00:00,13:00 - 13:15,13580.4,49860.9,10949.8,2099.51,10949.8
2026-04-02 13:15:00,13:15 - 13:30,13287.0,49848.1,10857.7,2084.0,10857.7
2026-04-02 13:30:00,13:30 - 13:45,13422.1,49163.9,10964.17,2100.23,10964.17
2026-04-02 13:45:00,13:45 - 14:00,13788.1,48019.4,11141.7,2143.4,11141.7
2026-04-02 14:00:00,14:00 - 14:15,14265.8,45680.2,11422.32,2410.05,11422.32
2026-04-02 14:15:00,14:15 - 14:30,14701.9,44177.6,11305.3,2589.7,11305.3
